CITY,DISTRICT,GEOCODE,DAY,TIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
苗栗縣,西湖鄉,1000514,2021-02-22,00:00:00,14,11,81,偏南風,3,2,13,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-22,03:00:00,13,10,79,東南風,3,2,12,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-22,06:00:00,12,10,90,東南風,4,3,11,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-22,09:00:00,16,12,80,西北風,4,3,14,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-22,12:00:00,24,9,39,西北風,1,<= 1,22,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-22,15:00:00,23,14,57,偏北風,1,<= 1,24,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-22,18:00:00,18,15,81,東北風,3,2,19,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-22,21:00:00,16,15,92,東北風,3,2,16,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-23,00:00:00,16,14,93,東南風,2,<= 1,15,晴,01,0,0,2021-02-20
苗栗縣,西湖鄉,1000514,2021-02-23,03:00:00,15,14,95,東北風,3,2,15,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-20,06:00:00,8,7,91,偏東風,3,2,7,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-20,09:00:00,12,9,80,偏北風,4,3,11,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-20,12:00:00,20,13,61,西北風,2,<= 1,19,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-20,15:00:00,20,14,70,偏北風,1,<= 1,20,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-20,18:00:00,16,12,77,偏東風,2,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-20,21:00:00,14,12,90,東南風,1,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-21,00:00:00,13,12,90,偏南風,2,<= 1,13,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-21,03:00:00,12,10,88,東南風,2,<= 1,12,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-21,06:00:00,11,10,89,東南風,2,2,10,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-21,09:00:00,15,12,81,西北風,4,3,14,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-21,12:00:00,22,14,62,西北風,1,<= 1,21,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-21,15:00:00,21,12,56,偏北風,0,<= 1,21,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-21,18:00:00,16,8,59,東南風,2,<= 1,17,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-21,21:00:00,14,10,78,偏南風,2,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-22,00:00:00,13,10,82,偏南風,3,2,13,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-22,03:00:00,12,10,83,東南風,2,2,11,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-22,06:00:00,11,9,88,東南風,3,2,10,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-22,09:00:00,15,10,74,西北風,3,2,13,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-22,12:00:00,23,10,43,西北風,1,<= 1,22,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-22,15:00:00,22,15,63,偏北風,1,<= 1,24,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-22,18:00:00,18,14,74,東北風,2,2,18,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-22,21:00:00,16,13,82,東北風,2,2,16,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-23,00:00:00,15,13,85,西南風,2,<= 1,15,晴,01,0,0,2021-02-20
苗栗縣,造橋鄉,1000515,2021-02-23,03:00:00,14,13,92,東北風,2,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-20,06:00:00,9,8,90,東北風,2,2,8,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-20,09:00:00,13,9,76,偏北風,3,2,12,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-20,12:00:00,21,11,55,西北風,1,<= 1,20,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-20,15:00:00,20,12,63,偏北風,1,<= 1,20,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-20,18:00:00,16,12,75,偏東風,1,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-20,21:00:00,14,12,85,東南風,1,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-21,00:00:00,14,12,88,偏南風,2,<= 1,13,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-21,03:00:00,13,11,89,偏南風,1,<= 1,12,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-21,06:00:00,12,10,89,偏東風,2,<= 1,12,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-21,09:00:00,15,12,79,西北風,3,2,15,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-21,12:00:00,22,13,58,西北風,1,<= 1,21,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-21,15:00:00,20,10,51,偏北風,0,<= 1,21,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-21,18:00:00,17,8,58,東南風,1,<= 1,17,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-21,21:00:00,15,11,80,偏南風,1,<= 1,15,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-22,00:00:00,14,12,86,偏南風,2,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-22,03:00:00,13,11,88,東南風,2,<= 1,13,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-22,06:00:00,12,11,89,東南風,3,2,12,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-22,09:00:00,16,11,73,西北風,3,2,15,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-22,12:00:00,23,10,42,西北風,1,<= 1,22,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-22,15:00:00,22,14,59,偏北風,1,<= 1,23,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-22,18:00:00,18,13,74,偏東風,1,<= 1,19,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-22,21:00:00,16,13,84,偏北風,0,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-23,00:00:00,15,13,87,西南風,2,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,三灣鄉,1000516,2021-02-23,03:00:00,14,13,92,偏東風,2,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-20,06:00:00,8,6,89,偏東風,2,<= 1,8,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-20,09:00:00,12,8,74,偏北風,3,2,12,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-20,12:00:00,20,10,50,西北風,1,<= 1,19,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-20,15:00:00,20,12,61,偏北風,1,<= 1,20,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-20,18:00:00,15,10,76,偏東風,1,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-20,21:00:00,13,11,86,東南風,1,<= 1,13,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-21,00:00:00,12,11,89,東南風,1,<= 1,12,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-21,03:00:00,12,10,89,東南風,1,<= 1,11,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-21,06:00:00,11,9,89,東南風,2,<= 1,10,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-21,09:00:00,15,10,74,西北風,2,2,14,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-21,12:00:00,22,11,50,西北風,1,<= 1,21,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-21,15:00:00,21,10,50,西北風,1,<= 1,21,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-21,18:00:00,16,8,58,偏南風,0,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-21,21:00:00,14,11,82,東南風,1,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-22,00:00:00,13,11,87,偏南風,1,<= 1,13,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-22,03:00:00,12,11,88,偏南風,1,<= 1,12,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-22,06:00:00,12,10,89,偏東風,2,<= 1,11,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-22,09:00:00,16,11,71,西北風,2,2,16,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-22,12:00:00,24,8,38,偏北風,1,<= 1,23,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-22,15:00:00,23,13,53,偏北風,2,<= 1,23,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-22,18:00:00,17,13,74,偏東風,1,<= 1,17,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-22,21:00:00,15,13,86,偏東風,1,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-23,00:00:00,15,12,87,偏南風,1,<= 1,15,晴,01,0,0,2021-02-20
苗栗縣,獅潭鄉,1000517,2021-02-23,03:00:00,14,12,90,偏東風,1,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-20,06:00:00,9,5,82,偏東風,2,<= 1,8,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-20,09:00:00,13,7,66,西北風,2,2,12,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-20,12:00:00,21,9,47,西北風,1,<= 1,20,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-20,15:00:00,20,11,55,偏北風,1,<= 1,20,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-20,18:00:00,16,12,77,偏東風,1,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-20,21:00:00,14,12,85,東南風,1,<= 1,15,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-21,00:00:00,14,12,89,東南風,1,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-21,03:00:00,13,10,81,東南風,1,<= 1,13,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-21,06:00:00,12,7,70,東南風,1,<= 1,12,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-21,09:00:00,16,9,63,偏西風,2,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-21,12:00:00,22,11,49,西北風,1,<= 1,22,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-21,15:00:00,22,10,46,西北風,1,<= 1,22,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-21,18:00:00,16,8,59,東南風,1,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-21,21:00:00,15,11,78,東南風,2,<= 1,15,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-22,00:00:00,15,11,79,東南風,1,<= 1,14,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-22,03:00:00,14,8,70,偏南風,0,<= 1,13,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-22,06:00:00,13,6,62,東北風,1,<= 1,12,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-22,09:00:00,17,10,62,西北風,2,<= 1,17,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-22,12:00:00,24,11,45,西北風,1,<= 1,24,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-22,15:00:00,24,12,49,偏北風,1,<= 1,24,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-22,18:00:00,18,13,73,偏東風,1,<= 1,18,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-22,21:00:00,16,14,90,偏東風,1,<= 1,17,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-23,00:00:00,16,14,90,東南風,1,<= 1,16,晴,01,0,0,2021-02-20
苗栗縣,泰安鄉,1000518,2021-02-23,03:00:00,15,13,88,偏東風,1,<= 1,15,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-20,06:00:00,12,10,87,東北風,4,3,12,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-20,09:00:00,14,9,72,西北風,5,3,12,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-20,12:00:00,21,12,58,西北風,2,2,18,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-20,15:00:00,21,12,58,偏北風,3,2,20,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-20,18:00:00,17,12,71,偏北風,3,2,16,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-20,21:00:00,14,12,87,東南風,3,2,14,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-21,00:00:00,14,12,86,東南風,2,2,13,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-21,03:00:00,13,11,85,偏東風,2,<= 1,12,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-21,06:00:00,12,10,88,東北風,4,3,12,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-21,09:00:00,15,9,70,西北風,5,3,12,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-21,12:00:00,22,10,48,西北風,2,2,19,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-21,15:00:00,22,8,41,西北風,1,<= 1,21,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-21,18:00:00,18,7,49,東北風,3,2,18,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-21,21:00:00,16,6,52,偏東風,2,<= 1,14,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-22,00:00:00,15,5,50,偏東風,2,2,14,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-22,03:00:00,15,9,69,偏東風,2,2,13,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-22,06:00:00,14,9,73,偏東風,5,3,13,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-22,09:00:00,16,7,56,西北風,5,3,13,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-22,12:00:00,23,10,45,西北風,2,2,20,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-22,15:00:00,23,12,50,西北風,3,2,23,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-22,18:00:00,20,12,62,偏北風,3,2,19,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-22,21:00:00,18,12,72,東北風,3,2,16,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-23,00:00:00,17,12,75,東北風,3,2,16,晴,01,0,0,2021-02-20
彰化縣,彰化市,1000701,2021-02-23,03:00:00,16,13,83,偏北風,4,3,16,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-20,06:00:00,11,9,89,東北風,5,3,10,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-20,09:00:00,15,11,77,西北風,6,4,12,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-20,12:00:00,20,13,63,西北風,3,2,17,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-20,15:00:00,20,12,60,偏北風,4,3,18,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-20,18:00:00,16,12,76,偏北風,4,3,14,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-20,21:00:00,14,13,93,偏東風,4,3,12,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-21,00:00:00,14,12,93,東南風,3,2,12,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-21,03:00:00,13,12,91,偏東風,2,2,11,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-21,06:00:00,12,11,90,東北風,5,3,11,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-21,09:00:00,16,11,72,西北風,6,4,14,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-21,12:00:00,22,11,50,西北風,2,2,19,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-21,15:00:00,21,10,49,偏北風,2,<= 1,20,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-21,18:00:00,17,8,57,東北風,3,2,16,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-21,21:00:00,15,7,60,偏東風,4,3,13,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-22,00:00:00,15,8,62,東南風,3,2,12,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-22,03:00:00,14,10,74,偏東風,4,3,12,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-22,06:00:00,13,10,79,偏東風,5,3,11,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-22,09:00:00,17,11,65,西北風,5,3,14,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-22,12:00:00,23,10,41,西北風,2,2,21,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-22,15:00:00,23,13,55,偏北風,3,2,22,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-22,18:00:00,19,12,67,偏北風,4,3,18,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-22,21:00:00,17,12,72,東北風,5,3,15,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-23,00:00:00,17,13,79,偏北風,5,3,14,晴,01,0,0,2021-02-20
彰化縣,鹿港鎮,1000702,2021-02-23,03:00:00,16,14,87,偏北風,6,4,14,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-20,06:00:00,13,11,89,東北風,4,3,12,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-20,09:00:00,15,11,80,西北風,6,4,12,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-20,12:00:00,20,14,71,西北風,3,2,17,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-20,15:00:00,20,13,67,偏北風,4,3,19,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-20,18:00:00,16,13,81,偏北風,3,2,15,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-20,21:00:00,15,14,93,東南風,3,2,14,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-21,00:00:00,14,13,91,東南風,3,2,13,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-21,03:00:00,14,12,90,偏東風,2,2,13,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-21,06:00:00,13,11,90,東北風,5,3,12,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-21,09:00:00,15,11,78,西北風,6,4,13,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-21,12:00:00,21,13,61,西北風,2,2,18,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-21,15:00:00,20,11,55,西北風,2,<= 1,20,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-21,18:00:00,18,10,61,東北風,3,2,17,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-21,21:00:00,16,8,60,偏東風,3,2,14,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-22,00:00:00,16,7,56,偏東風,3,2,14,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-22,03:00:00,15,10,73,偏東風,3,2,14,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-22,06:00:00,15,11,77,偏東風,5,3,13,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-22,09:00:00,17,10,65,西北風,5,3,14,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-22,12:00:00,22,12,54,西北風,2,2,20,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-22,15:00:00,22,14,59,偏北風,3,2,22,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-22,18:00:00,19,14,70,偏北風,4,3,18,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-22,21:00:00,18,14,76,東北風,4,3,16,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-23,00:00:00,17,14,79,東北風,5,3,16,晴,01,0,0,2021-02-20
彰化縣,和美鎮,1000703,2021-02-23,03:00:00,17,14,86,偏北風,5,3,15,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-20,06:00:00,13,11,93,東北風,5,3,12,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-20,09:00:00,14,12,89,西北風,6,4,12,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-20,12:00:00,19,16,82,西北風,3,2,17,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-20,15:00:00,19,15,77,偏北風,4,3,18,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-20,18:00:00,16,14,87,偏北風,4,3,14,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-20,21:00:00,15,14,96,偏東風,4,3,13,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-21,00:00:00,14,14,96,東南風,3,2,13,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-21,03:00:00,14,13,95,偏東風,2,2,12,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-21,06:00:00,13,12,95,東北風,5,3,12,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-21,09:00:00,15,13,88,西北風,6,4,13,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-21,12:00:00,20,15,72,西北風,2,<= 1,18,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-21,15:00:00,20,13,64,偏北風,2,<= 1,20,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-21,18:00:00,17,12,69,東北風,3,2,17,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-21,21:00:00,16,10,69,東南風,3,2,15,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-22,00:00:00,16,10,71,東南風,4,3,14,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-22,03:00:00,15,12,82,偏東風,4,3,13,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-22,06:00:00,14,12,85,偏東風,5,3,13,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-22,09:00:00,17,13,81,西北風,5,3,14,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-22,12:00:00,22,14,63,西北風,2,2,20,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-22,15:00:00,21,15,66,偏北風,3,2,22,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-22,18:00:00,19,14,74,偏北風,5,3,18,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-22,21:00:00,18,14,80,東北風,5,3,16,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-23,00:00:00,18,15,85,偏北風,5,3,16,晴,01,0,0,2021-02-20
彰化縣,線西鄉,1000704,2021-02-23,03:00:00,17,16,93,偏北風,7,4,15,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-20,06:00:00,13,12,93,東北風,5,3,13,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-20,09:00:00,15,13,91,西北風,6,4,13,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-20,12:00:00,19,16,82,西北風,3,2,17,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-20,15:00:00,19,15,77,偏北風,4,3,19,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-20,18:00:00,16,14,88,偏北風,4,3,15,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-20,21:00:00,15,15,98,偏東風,4,3,14,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-21,00:00:00,15,14,97,東南風,3,2,13,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-21,03:00:00,14,13,95,偏東風,2,2,13,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-21,06:00:00,13,13,94,東北風,5,3,13,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-21,09:00:00,15,13,86,西北風,6,4,13,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-21,12:00:00,20,14,70,西北風,2,<= 1,18,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-21,15:00:00,20,14,68,偏北風,2,<= 1,20,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-21,18:00:00,18,12,69,東北風,3,2,17,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-21,21:00:00,16,10,68,偏東風,3,2,15,晴,01,0,0,2021-02-20
彰化縣,伸港鄉,1000705,2021-02-22,00:00:00,16,11,72,偏東風,4,3,14,晴,01,0,0,2021-02-20
