CITY,DISTRICT,GEOCODE,DAY,TIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
新竹縣,竹北市,10004010,2021-05-13,06:00:00,26,24,86,西南風,3,2,30,多雲,04,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-13,09:00:00,29,21,60,偏西風,4,3,32,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-13,12:00:00,31,25,68,偏西風,3,2,34,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-13,15:00:00,31,26,75,偏西風,3,2,36,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-13,18:00:00,29,25,79,西南風,2,2,33,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-13,21:00:00,28,24,81,偏南風,2,<= 1,32,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-14,00:00:00,27,24,83,偏南風,2,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-14,03:00:00,26,25,90,偏南風,2,2,31,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-14,06:00:00,26,23,82,西南風,3,2,29,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-14,09:00:00,29,24,71,偏西風,4,3,33,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-14,12:00:00,31,25,70,偏西風,2,2,35,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-14,15:00:00,31,25,71,西南風,3,2,36,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-14,18:00:00,29,24,74,西南風,3,2,33,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-14,21:00:00,28,24,82,西南風,3,2,32,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-15,00:00:00,27,24,83,西南風,4,3,30,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-15,03:00:00,26,25,91,西南風,3,2,29,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-15,06:00:00,26,24,85,西南風,3,2,29,晴,01,0,20,2021-05-13
新竹縣,竹北市,10004010,2021-05-15,09:00:00,29,25,76,偏西風,4,3,33,晴,01,0,20,2021-05-13
新竹縣,竹北市,10004010,2021-05-15,12:00:00,31,27,78,偏西風,3,2,35,晴,01,20,20,2021-05-13
新竹縣,竹北市,10004010,2021-05-15,15:00:00,31,27,80,偏西風,3,2,36,晴,01,20,20,2021-05-13
新竹縣,竹北市,10004010,2021-05-15,18:00:00,29,26,84,西南風,2,2,34,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-15,21:00:00,28,26,87,西南風,3,2,32,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-16,00:00:00,27,26,90,西南風,4,3,31,晴,01,0,0,2021-05-13
新竹縣,竹北市,10004010,2021-05-16,03:00:00,27,25,92,西南風,4,3,30,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-13,06:00:00,24,22,89,偏西風,2,<= 1,28,多雲,04,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-13,09:00:00,29,20,61,偏西風,2,2,32,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-13,12:00:00,32,23,59,偏西風,1,<= 1,36,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-13,15:00:00,32,25,68,偏西風,1,<= 1,38,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-13,18:00:00,30,23,70,偏南風,1,<= 1,34,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-13,21:00:00,26,23,83,偏東風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-14,00:00:00,25,24,93,東南風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-14,03:00:00,24,23,93,東南風,1,<= 1,28,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-14,06:00:00,24,22,88,偏西風,2,<= 1,27,晴,01,0,10,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-14,09:00:00,29,23,70,偏西風,2,2,33,晴,01,0,10,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-14,12:00:00,32,25,63,偏西風,1,<= 1,37,晴,01,10,10,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-14,15:00:00,32,25,64,偏西風,1,<= 1,38,晴,01,10,10,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-14,18:00:00,30,23,67,偏西風,1,<= 1,34,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-14,21:00:00,27,24,87,偏西風,1,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-15,00:00:00,26,24,91,西北風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-15,03:00:00,24,24,94,東南風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-15,06:00:00,24,22,89,偏西風,2,<= 1,28,晴,01,0,20,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-15,09:00:00,29,23,69,偏西風,2,2,33,晴,01,0,20,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-15,12:00:00,33,26,66,偏西風,1,<= 1,38,多雲,04,20,20,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-15,15:00:00,32,27,74,偏西風,1,<= 1,39,晴,01,20,20,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-15,18:00:00,30,26,79,西北風,1,<= 1,35,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-15,21:00:00,27,26,92,西北風,1,<= 1,32,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-16,00:00:00,26,25,94,西北風,1,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,竹東鎮,10004020,2021-05-16,03:00:00,25,24,96,偏西風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-13,06:00:00,24,23,95,西南風,2,2,27,多雲,04,0,10,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-13,09:00:00,29,20,61,偏西風,4,3,31,晴,01,0,10,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-13,12:00:00,32,24,62,偏西風,2,2,35,晴,01,10,10,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-13,15:00:00,32,25,68,偏西風,3,2,36,晴,01,10,10,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-13,18:00:00,29,24,75,西南風,2,2,32,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-13,21:00:00,26,24,86,東南風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-14,00:00:00,25,24,91,東南風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-14,03:00:00,24,24,99,偏南風,2,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-14,06:00:00,24,22,91,西南風,2,2,27,晴,01,0,10,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-14,09:00:00,29,23,70,偏西風,3,2,32,晴,01,0,10,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-14,12:00:00,32,24,64,偏西風,2,<= 1,35,晴,01,10,10,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-14,15:00:00,32,24,66,西南風,3,2,36,晴,01,10,10,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-14,18:00:00,29,24,74,西南風,2,2,32,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-14,21:00:00,26,24,90,西南風,2,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-15,00:00:00,25,24,92,偏西風,2,2,29,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-15,03:00:00,24,24,99,偏南風,2,2,28,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-15,06:00:00,24,22,90,西南風,2,2,27,晴,01,0,20,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-15,09:00:00,29,23,72,偏西風,4,3,33,晴,01,0,20,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-15,12:00:00,32,26,72,偏西風,2,2,36,晴,01,20,20,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-15,15:00:00,32,27,76,偏西風,2,2,37,晴,01,20,20,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-15,18:00:00,29,26,83,西南風,2,<= 1,34,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-15,21:00:00,26,25,92,西南風,2,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-16,00:00:00,26,25,96,西南風,2,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,新埔鎮,10004030,2021-05-16,03:00:00,25,24,98,西南風,2,2,29,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-13,06:00:00,23,22,94,偏西風,1,<= 1,27,多雲,04,0,10,2021-05-13
新竹縣,關西鎮,10004040,2021-05-13,09:00:00,29,22,66,偏西風,2,2,34,晴,01,0,10,2021-05-13
新竹縣,關西鎮,10004040,2021-05-13,12:00:00,33,24,59,偏西風,1,<= 1,37,晴,01,10,10,2021-05-13
新竹縣,關西鎮,10004040,2021-05-13,15:00:00,32,26,67,偏西風,2,<= 1,38,晴,01,10,10,2021-05-13
新竹縣,關西鎮,10004040,2021-05-13,18:00:00,29,23,71,偏南風,1,<= 1,33,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-13,21:00:00,26,24,89,東南風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-14,00:00:00,25,24,97,東南風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-14,03:00:00,24,24,97,東南風,1,<= 1,28,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-14,06:00:00,24,22,92,西北風,1,<= 1,28,晴,01,0,10,2021-05-13
新竹縣,關西鎮,10004040,2021-05-14,09:00:00,30,24,73,偏西風,2,2,35,晴,01,0,10,2021-05-13
新竹縣,關西鎮,10004040,2021-05-14,12:00:00,33,25,63,偏西風,1,<= 1,38,晴,01,10,10,2021-05-13
新竹縣,關西鎮,10004040,2021-05-14,15:00:00,33,25,65,偏西風,2,<= 1,38,晴,01,10,10,2021-05-13
新竹縣,關西鎮,10004040,2021-05-14,18:00:00,29,23,69,西南風,1,<= 1,33,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-14,21:00:00,26,25,92,偏南風,1,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-15,00:00:00,25,24,96,偏西風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-15,03:00:00,24,24,98,東南風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-15,06:00:00,24,22,92,偏北風,1,<= 1,28,晴,01,10,30,2021-05-13
新竹縣,關西鎮,10004040,2021-05-15,09:00:00,30,24,69,偏西風,2,2,35,晴,01,10,30,2021-05-13
新竹縣,關西鎮,10004040,2021-05-15,12:00:00,34,25,62,偏西風,1,<= 1,38,午後短暫雷陣雨,15,30,30,2021-05-13
新竹縣,關西鎮,10004040,2021-05-15,15:00:00,33,28,77,偏西風,1,<= 1,40,晴,01,30,30,2021-05-13
新竹縣,關西鎮,10004040,2021-05-15,18:00:00,30,26,82,偏西風,1,<= 1,36,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-15,21:00:00,27,26,94,西南風,1,<= 1,32,晴,01,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-16,00:00:00,26,25,97,偏南風,1,<= 1,31,多雲,04,0,0,2021-05-13
新竹縣,關西鎮,10004040,2021-05-16,03:00:00,25,25,97,西南風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-13,06:00:00,26,23,86,西南風,3,2,29,多雲,04,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-13,09:00:00,29,21,65,偏西風,5,3,31,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-13,12:00:00,30,24,69,偏西風,4,3,32,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-13,15:00:00,30,25,73,西南風,4,3,34,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-13,18:00:00,29,24,78,西南風,3,2,32,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-13,21:00:00,27,24,81,偏南風,3,2,30,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-14,00:00:00,27,23,82,偏南風,2,2,30,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-14,03:00:00,26,23,84,偏南風,3,2,30,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-14,06:00:00,26,23,82,西南風,3,2,29,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-14,09:00:00,29,23,72,偏西風,5,3,32,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-14,12:00:00,30,24,71,偏西風,3,2,33,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-14,15:00:00,30,24,71,西南風,4,3,34,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-14,18:00:00,29,24,74,西南風,3,2,32,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-14,21:00:00,27,24,84,西南風,4,3,31,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-15,00:00:00,27,24,83,西南風,5,3,29,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-15,03:00:00,26,24,85,西南風,4,3,28,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-15,06:00:00,26,23,83,西南風,4,3,28,晴,01,0,20,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-15,09:00:00,29,24,76,偏西風,5,3,32,晴,01,0,20,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-15,12:00:00,30,26,78,偏西風,3,2,34,晴,01,20,20,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-15,15:00:00,30,27,81,西南風,4,3,35,晴,01,20,20,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-15,18:00:00,29,26,86,西南風,3,2,33,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-15,21:00:00,28,25,85,西南風,4,3,31,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-16,00:00:00,27,24,86,西南風,4,3,30,晴,01,0,0,2021-05-13
新竹縣,湖口鄉,10004050,2021-05-16,03:00:00,26,24,86,西南風,5,3,29,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-13,06:00:00,26,24,90,西南風,4,3,28,多雲,04,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-13,09:00:00,29,23,68,偏西風,6,4,32,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-13,12:00:00,31,25,69,偏西風,4,3,34,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-13,15:00:00,31,26,75,西南風,5,3,35,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-13,18:00:00,29,26,82,西南風,4,3,32,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-13,21:00:00,27,25,87,西南風,4,3,30,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-14,00:00:00,27,24,86,西南風,3,2,30,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-14,03:00:00,26,24,91,西南風,4,3,29,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-14,06:00:00,26,24,90,西南風,4,3,29,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-14,09:00:00,29,25,76,西南風,5,3,32,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-14,12:00:00,31,26,75,偏西風,4,3,34,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-14,15:00:00,31,26,75,西南風,4,3,35,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-14,18:00:00,29,26,81,西南風,4,3,32,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-14,21:00:00,27,26,90,西南風,6,4,31,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-15,00:00:00,27,24,88,西南風,7,4,28,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-15,03:00:00,26,24,90,西南風,5,3,27,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-15,06:00:00,26,24,91,西南風,5,3,28,晴,01,0,20,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-15,09:00:00,29,26,82,偏西風,5,3,32,晴,01,0,20,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-15,12:00:00,31,28,82,偏西風,4,3,35,晴,01,20,20,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-15,15:00:00,31,28,83,西南風,5,3,35,晴,01,20,20,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-15,18:00:00,29,27,90,西南風,4,3,33,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-15,21:00:00,28,26,91,西南風,5,3,31,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-16,00:00:00,27,25,92,西南風,6,4,30,晴,01,0,0,2021-05-13
新竹縣,新豐鄉,10004060,2021-05-16,03:00:00,26,25,93,西南風,7,4,28,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-13,06:00:00,24,22,86,偏西風,2,<= 1,28,多雲,04,0,10,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-13,09:00:00,29,20,57,偏西風,3,2,32,晴,01,0,10,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-13,12:00:00,33,23,58,偏西風,1,<= 1,36,晴,01,10,10,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-13,15:00:00,32,25,66,偏西風,2,<= 1,38,晴,01,10,10,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-13,18:00:00,30,23,68,西南風,1,<= 1,34,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-13,21:00:00,27,23,79,偏東風,1,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-14,00:00:00,25,24,90,東南風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-14,03:00:00,24,23,91,東南風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-14,06:00:00,24,22,86,偏西風,2,<= 1,27,晴,01,0,10,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-14,09:00:00,29,23,68,偏西風,2,2,33,晴,01,0,10,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-14,12:00:00,33,24,61,偏西風,1,<= 1,37,晴,01,10,10,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-14,15:00:00,33,24,62,偏西風,1,<= 1,38,晴,01,10,10,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-14,18:00:00,30,23,68,偏西風,1,<= 1,34,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-14,21:00:00,27,24,86,偏西風,1,<= 1,32,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-15,00:00:00,26,24,88,偏西風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-15,03:00:00,25,24,92,東南風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-15,06:00:00,24,22,86,偏西風,2,<= 1,28,晴,01,0,20,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-15,09:00:00,30,23,67,偏西風,3,2,33,晴,01,0,20,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-15,12:00:00,33,26,66,偏西風,1,<= 1,38,多雲,04,20,20,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-15,15:00:00,33,27,73,偏西風,2,<= 1,39,晴,01,20,20,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-15,18:00:00,30,26,78,偏西風,1,<= 1,35,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-15,21:00:00,27,25,89,偏西風,1,<= 1,32,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-16,00:00:00,26,25,92,偏西風,1,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,芎林鄉,10004070,2021-05-16,03:00:00,25,24,94,偏西風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-13,06:00:00,23,22,94,西北風,1,<= 1,27,多雲,04,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-13,09:00:00,29,22,67,偏西風,2,<= 1,33,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-13,12:00:00,32,24,62,偏西風,1,<= 1,37,多雲,04,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-13,15:00:00,32,26,71,偏西風,1,<= 1,37,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-13,18:00:00,29,23,73,偏南風,1,<= 1,33,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-13,21:00:00,26,24,89,偏東風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-14,00:00:00,24,24,97,東南風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-14,03:00:00,23,23,96,東南風,1,<= 1,28,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-14,06:00:00,23,22,93,西北風,1,<= 1,27,晴,01,0,10,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-14,09:00:00,29,24,75,偏西風,2,<= 1,34,晴,01,0,10,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-14,12:00:00,32,26,67,偏西風,1,<= 1,38,晴,01,10,10,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-14,15:00:00,32,25,69,偏西風,1,<= 1,37,晴,01,10,10,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-14,18:00:00,29,23,70,偏西風,1,<= 1,33,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-14,21:00:00,26,24,92,東北風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-15,00:00:00,25,24,96,東北風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-15,03:00:00,24,23,97,偏東風,1,<= 1,28,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-15,06:00:00,23,22,93,偏北風,1,<= 1,27,晴,01,10,20,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-15,09:00:00,30,24,72,偏西風,2,<= 1,34,晴,01,10,20,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-15,12:00:00,33,25,65,偏西風,1,<= 1,38,多雲,04,20,20,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-15,15:00:00,32,28,78,偏西風,1,<= 1,39,晴,01,20,20,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-15,18:00:00,29,26,82,西北風,1,<= 1,34,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-15,21:00:00,26,25,95,偏北風,1,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-16,00:00:00,25,24,97,東北風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,橫山鄉,10004080,2021-05-16,03:00:00,24,24,98,偏北風,1,<= 1,28,晴,01,0,0,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-13,06:00:00,23,22,95,偏西風,2,<= 1,27,多雲,04,0,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-13,09:00:00,29,23,69,偏西風,2,2,33,晴,01,0,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-13,12:00:00,32,24,61,偏西風,1,<= 1,37,晴,01,10,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-13,15:00:00,32,25,67,偏西風,1,<= 1,38,晴,01,10,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-13,18:00:00,29,24,75,偏南風,1,<= 1,34,晴,01,10,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-13,21:00:00,26,24,90,偏東風,1,<= 1,30,晴,01,10,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-14,00:00:00,25,24,98,偏東風,1,<= 1,29,晴,01,0,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-14,03:00:00,24,23,97,東南風,1,<= 1,28,晴,01,0,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-14,06:00:00,23,22,93,偏西風,1,<= 1,27,晴,01,0,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-14,09:00:00,29,24,76,偏西風,2,2,34,晴,01,0,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-14,12:00:00,32,25,66,偏西風,1,<= 1,37,晴,01,10,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-14,15:00:00,32,25,65,偏西風,1,<= 1,37,晴,01,10,10,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-14,18:00:00,29,23,68,偏西風,1,<= 1,34,晴,01,0,0,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-14,21:00:00,26,25,93,偏北風,1,<= 1,31,晴,01,0,0,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-15,00:00:00,25,24,96,西北風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-15,03:00:00,24,24,98,東南風,1,<= 1,28,晴,01,0,0,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-15,06:00:00,24,22,93,西北風,2,<= 1,27,晴,01,10,20,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-15,09:00:00,29,24,74,偏西風,2,2,34,晴,01,10,20,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-15,12:00:00,33,26,66,偏西風,1,<= 1,38,多雲,04,20,20,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-15,15:00:00,32,27,76,偏西風,2,<= 1,39,晴,01,20,20,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-15,18:00:00,30,26,80,西北風,1,<= 1,34,晴,01,0,0,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-15,21:00:00,26,26,96,西北風,1,<= 1,32,晴,01,0,0,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-16,00:00:00,25,25,97,西北風,1,<= 1,30,晴,01,0,0,2021-05-13
新竹縣,北埔鄉,10004090,2021-05-16,03:00:00,24,24,98,西北風,1,<= 1,29,晴,01,0,0,2021-05-13
新竹縣,寶山鄉,10004100,2021-05-13,06:00:00,24,22,86,西南風,3,2,28,多雲,04,0,0,2021-05-13
